0	1	a	@USER @USER @USER He is a big lump of —-I agree 100% GOLD
1	2	a	@USER @USER @USER @USER @USER And guys like you are the fat yokels. GOLD
2	1	a	@USER Who TF this white devil Jersey shore bitch? GOLD
3	1	a	@USER I experience this very same problem. I like to think I am suffering from anti-pernickety bastard disorder. GOLD
4	1	a	"@USER Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control"". URL GOLD"
5	0	a	@USER What they fail to realize is that if even 10% of Trump supporters decide to use force to protest like the lunatic left does now it will be like White Sleeves and Antifa soy boy. They really do not want to keep up this level of rhetoric. GOLD
6	2	a	@USER @USER @USER God forbid construction workers would be able to earn a decent wage. Liberals want the working class poor and quiet. GOLD
7	2	a	@USER Ridiculous comment the only way liberals make government work is when conservatives go along with their ideas. Tbqh less government is always better than more unless your a socialist. Most time government passes a new law i lose money n Liberty . GOLD
8	1	a	@USER Good move....he is the big loser GOLD
9	1	a	@USER Wow...  She is destroying the life of a guy. She has filed a case. Her father ia going to court and she has not get any summons.  If she had already stretched this. Seems like she has done something wrong.  Police shld take the matter forward.  Whoever is guilty shld b punished. GOLD
10	0	a	@USER @USER @USER Actually my ancestors were here long before anyone got here even your French ass! Native Americans were here first. So get your facts straight! So if you wanna throw punches make sure you know who and where you are throwing them first. GOLD
11	1	a	@USER man that sucks unreal GOLD
12	1	a	@USER i love you u beautiful bitch rAWR GOLD
13	1	a	@USER @USER @USER I'm assuming that @USER is a proponent of gun control.  The argument for gun control is the threat of being shot.  She then goes on to accuse people who open or conceal carry of being scared of a hypothetical fear of being shot.  It's a hypocritical statement GOLD
14	1	a	.@USER : 7 Myths of Democratic Socialism Debunked  URL  #MAGA #KAG GOLD
15	2	a	@USER Manafort has been on K street for a long time. He knows things. Deep dark things. I agree. He is gonna burn some folk. Mueller already knows who he wants. Manafort is gonna give them up. GOLD
16	1	a	@USER @USER she became a alcoholic cealrly became a fatty has had like a year to loose the weight she is the only starlet in Hollywood that doesnt look good with a lilextra weight gonna go for a walk now and one of tays GPS stalking sheldmaidens might have orders to mac miller #TommyValhalla GOLD
17	2	a	@USER @USER This guy Kerry is one do nothing damn politician where does he get off going over sea's and trying to undermined our President now this is a Traitor for sure you better watch this S.O.B. ! GOLD
18	1	a	@USER She is a vile rat of a woman. GOLD
19	1	a	@USER Oh that’s racist. Big Lips/Big Butt/Big Nose. That doesn’t even look like her. Also she is about 100 pounds to big. It also creates the image of the typical black woman with attitude.  IT’S SO RACIST. URL GOLD
20	0	a	@USER How he is still batting GOLD
21	0	a	@USER Does not suffer fools and has seen enough shit to last nine lives. GOLD
22	1	a	@USER WAPO what an idiot comment you are a disgrace to journalism VERY SAD GOLD
23	2	a	@USER @USER Guess what Chicago kids go theu this shit every day and they have the strictest gun control around! GOLD
24	1	a	@USER Can you imagine being married to that crazy b#tch? Good God! GOLD
25	2	a	@USER Shorty's dad taught him eveything about   Pussygrabbing Sexual assault  #trump family time.  #maga girls have to stay silent. URL GOLD
26	1	a	@USER Liberals like you WILL never convince us to become lazy entitled victims. But keep trying. I just feel sorry for your son. Having to be raised by someone who will only impart him with the mindset of self-hate and victim-hood. GOLD
27	2	a	"@USER primary argument against #Kavanaugh is that he is too Constitutional""  The democrats started a civil war during Clinton  They heightened their propaganda during Obama  They are scared animals backed into a corner  Antifa, BLM &amp; MS13 are their Sturmabteilung"" GOLD"
28	1	a	@USER How did you get to where you are while still being so profoundly ignorant? GOLD
29	1	a	@USER He is nuts who would have ever imagined that the US would have concentration camps......he is the devil GOLD
30	2	a	@USER Yes Comie (communist pun intended) WE do and will emerge stronger when u &amp; all ur cronies are put to death at Gitmo. WE THE PEOPLE WILL INDEED BE STRONGER. #MAGA #DrainTheSwamp GOLD
31	1	a	@USER Why would he order Cohen to print more money?  It's amazing how bad you are at this.  Or are you just dishonest and purposefully spreading fake news? GOLD
32	0	a	@USER Give me a fricking break.  They are worse than the Southern Baptist with a pagan idolatrous. GOLD
33	0	a	@USER @USER He was a drunk driver that wrecked and injured a person then fled the scene of the crime! Hit and run.. should fit right in with leftists socialists antifa democrats! GOLD
34	1	a	@USER @USER Excuse me? They got what they had before the hurricane.  Expecting tract houses when you had lean to's and expecting honorable people likeTrump with the corruption they continue to vote in?!? Wake up.  He is flushing the swamp here and they need to flush their swamp there. GOLD
35	0	a	@USER @USER @USER @USER Connections are vital with all of the crap Twitter forces on conservatives. GOLD
36	2	a	@USER @USER How does that make him the best in the country though? There was nothing special about the throw. How does that make me butt hurt ? GOLD
37	1	a	@USER @USER @USER She’s confused after all she is only a poor struggling socialist GOLD
38	2	a	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Just keep putting your violent liberal ANTIFA with their KKK hoods beating up strangers they know nothing about out on the streets for voters to see. That will do it. Voters love violence &amp; lunatic liberals out of their minds.  TAKE TO THE STREETS VIOLENT LIBERALS! GOLD
39	1	a	// Rean's Arcane Gale is broken. If he is gonna be able to use that from scratch in Sen IV ( because of his demon form) it's gonna be cool  using it in every battle! GOLD
40	1	a	@USER @USER @USER @USER @USER here is your boy smoking marijuana and hanging out with a pornstar and escort girl and paying the people that keep her a slave to be his slave. He is insane URL GOLD
41	1	a	"@USER Good liberals will allow a rapist"" to continue serving on a federal district court while his victim continues to suffer?    But...you said....you said...."" GOLD"
42	1	a	@USER 😂 NIGGA hit em wit the o well lowkie GOLD
43	0	a	@USER @USER The US Open has treated her poorly with the whole controversy over her outfit.  Bottom line is she was treated differently because she is a women of color and this would never happen to a man.  The USTA better soon recognize that she IS women’s tennis and act accordingly!! GOLD
44	2	a	@USER These bitches on my brain GOLD
45	2	a	@USER @USER Far right bastards. They are literally everywhere. Luckily we have far left extremists like Antifa and Jeremy Corbyn's supporters to act as a counter balance. URL GOLD
46	2	a	@USER The epitome of class. A big fat class. GOLD
47	1	a	@USER Eight years the republicans denied obama’s picks. Breitbarters outrage is as phony as their fake president. GOLD
48	2	a	@USER Yea Jeff should go. Antifa is a terrorist organization GOLD
49	1	a	@USER Ive judged that the old woman is an anti semite and Joan Ryan is right.  You are playing semamtics.  Youre a disgrace. GOLD
50	1	a	@USER Maxine is just a mean spirited woman. I can't imagine the demons she is dealing with to have that much hate &amp; craziness in her. #CrazyMaxine GOLD
51	1	a	"@USER That guy has a legit case. Trump ain't fuck up the sexual orientation laws yet so dude needs to take them to court. And I say that as someone who describes themselves as I'm Not One of Those 'I'ma Sue!' People""."" GOLD"
52	1	a	@USER @USER There are many dumb arguments for gun control but this may be the dumbest and most common. GOLD
53	1	a	@USER @USER The burden of proof is on Ford. She should put up or shut up. She is not credible by any stretch. GOLD
54	1	a	.@USER You are deplorable despicable disgusting!  URL GOLD
55	2	a	@USER I think you say and write more intelligent commentary than most of the hosts at MSNBC. Fake liberals with big corporate blind spots. GOLD
56	1	a	@USER What death threats? Antifa is not sitting outside her house like they have with Republicans. Why did she scrub all her social media? GOLD
57	2	a	@USER @USER The same way democrats have smeared conservatives/republicans?   What about how democrats don’t stand up for the women that have been sexually assaulted by democratic politicians!! You’re a hypocrite &amp; you need to SHUT the HELL UP! GOLD
58	1	a	@USER Treason he should hang he has no business even trying this who the F does he think he is Trump needs to Lock him up fast GOLD
59	1	a	@USER Hmmm...they piss off the portion of the population that actually supported football and are shocked their numbers took a nose dive?  Shocking! GOLD
60	2	a	@USER ANCIENT HOMIES COULDNT HAVE COCK COCKS FIGHTING BECAUSE THAT WAS LITERALLY ILLEGAL IN ATHENS FJSHDHJS GOLD
61	2	a	@USER LOL. What’s failing miserably is this 11th hour ambush by the liberals. Every minute #ChristinaBlaseyFord refuses to commit to appearing she and people like you lose credibility. I love it!! 😂😂 #tcot #p2 GOLD
62	1	a	"@USER @USER @USER Liberals today R VERY different from Classical Liberals. Liberals today have gone so far left they R Marxists. You're burying your head in the sand if you think neo &amp; classical Libs are the same. Trump is so authoritarian"" people can say what they want about him &amp; not be killed."" GOLD"
